listing_id,comments,review_scores_rating
30950564,"Joseph is an amazing person and communicated amazingly. However, his place is suited for 3 people at best. Definitely would not recommend for parties of 4 or more persons. The location was convenient but the quantity of wanted posters made us question the area.",40
30950573,No,20
30975278,L’appartement pourrait etre sympa mais il y a 12 locataires a chaque étage et les regles de colocation ne sont pas respectées. Conséquences :  trois mois de vie dans un appartement aux conditions d’hygiène déplorables et réveillé un jour sur deux par des colocataires qui font la fête dans les espaces communs jusqu’à 3h du matin.,40
31040444,"DREADFUL.  Undisclosed theft, safety concerns, others living in household,  illegality of hosting.  Host asked me to lock myself in room and not disclose any personal information to other tenant in fear of safety.  I reported this to AirBnB and was told to continue to stay in unsafe location or lose the money for unused nights.  It has been two weeks and I have yet to hear from resolution center.  Entirely unprofessional.",20
31050262,lugar sólo para mujeres,40
31220749,The host canceled this reservation 29 days before arrival. This is an automated posting.,40
31220749,"Pros: The bedroom was clean and comfortable and the apartment is conveniently located near the subway, 24-hour laundromat, restaurants and local shops.

Cons: If you value a clean home, courtesy and respect, then this is not the home for you. The host's roommates were inconsiderate and left a filthy mess in the bathroom and kitchen every single day. The photos and description describe a clean apartment, but that just wasn't the case. The only clean space I had access to was the bedroom.",40
31997308,"***BEWARE DO NOT BOOK, this guy is a scammer for sure.

Needs to be removed as a host.

Has to book a hotel last Minute",20
32312837,"The only good about this place is location. A woman who lives there likes to watch TV shows by late nights up to 1-2am, or start doing something in the livingroom. Floors in the appartments is very old so every step anybody make inside the appartments or above you will hear squeek. I saw a mouse inside this appartments that ran in my room and one day a cockroach, I let the host know about it. But her mother (woman who is home 24/7) came and started telling me that a saw a fly. Then we had an argument and I was so mad that I used an ""f"" word pointing at rotten bananas in the kitchen that you will find in the kitchen anytime and mess in the appartments. Bags are everywhere. The place is not suitable for cooking. One thing is good is proximity to metro. So if you staying for one or couples of night it's ok, but in my case it was one month and it was terrible. And as a bonus suddenly I got charged by Airbnb at the end of my stay for one more night when I paid everything in full and for one night in cash. In response host told me to deal with Airbnb by myself. That's my honest experience about this place.",20
32562943,"Do not be fooled by the pictures!!! The apartment was old and warn, carpet, furniture were old. This place is actually a Hotel not a private place and especial just put a huge margin and advertise. ( your better of searching for a hotel apartment rather than renting off this company)  
Air conditioning did not work, they offered me another apartment in the same hotel which was exactly the same. 
I complained to AIRBNB who were brilliant, responded well and tried to persuade host to compensate but as they had been paid they refused. However AIRBNB did provide me a small refund for goodwill. Which I appreciated hugely considering host did not care at all.",40
32678724,"Gross gross gross! First off I thought the reviews that I read about an unusual smell were just dramatic but it is the first thing you notice as soon as you walk in the lobby downstairs. Truthfully it smells like cat poop and it smells like cat poop all throughout the lobby to the elevators and each day we stayed there.  I’m thinking it’s just what it smells like which is pretty awful. I didn’t smell that smell in any other buildings we went into in New York so it must be Row NYC.  Next the rooms are VERY tiny and leave you little room to unpack and move around especially if you have more than two people.  We are a family of four with a three-year-old and an 11-year-old. Here is the reason we will never return to Row NYC.  The cleanliness of this room was repulsive. The phone had dirt and smudges all over the number pad  and look like they have never been cleaned off. Second the sheet had random stains as well as the comforter and under sheet. It also had hairs on it.  The worst was the bathtub. It had what looked like black mold growing in the corner and there were stains all over the bottom of the tub. Neither one of my children took baths while we were staying at this hotel because I didn’t feel comfortable with how gross the tub looked.  Yes the location is great but there are other hotels that offer a great location and have clean rooms. I have stayed in many Airbnb’s and this, by far, was the worst one. Theres a reason it’s a cheap place to stay.",40
32678724,It’s not worth $340,40
32876011,The host canceled this reservation 10 days before arrival. This is an automated posting.,30
32876011,"My boyfriend and I booked this very last minute accommodation. There was a UN meeting in NY and hotels rates were well over $300 per night for even a Days Inn, so we found this new listing for about $85/night and hoped for the best. Quite frankly, the price was the only thing that kept me staying at this place for 6 nights.
Cleanliness was our biggest issue during our stay here. Kitchen sink was filled with dirty dishes up to the faucet upon arrival and continued to pile more from the roommate throughout the week and was never washed. Kitchen and bathroom trash bins both stuffed full upon (Website hidden by Airbnb) we collected our own trash and recycle in paper bags and disposed them ourselves. Pictures looked cleaner than reality. If you imagine that, the rest wasn't clean either, couch has tons of stains, I would advise wearing flops indoors, things got stuck to our feet. I do believe the bed sheets /towels were washed, they smelled clean, although there was a red stain (lipstick?) and the material seemed to accumulate dust and things. We had a total of 6-7 bites and woke up itching the first night, caught a mosquito in the room which we believe to be the culprit and cut my foot in the process of catching.
Second issue, when we arrived to the apartment, her roommate was surprised and told us she was not expecting guests (I think we may also be Shai's first aribnb guests). The roommate was easy going, but she was returning around 3-4 AM at night and cooking or watching something which woke us up. Shai showed up briefly on the second day, we weren't expecting to see her--through previous messaging I was only informed we would be sharing the space with the roommate.
Anyways, if cleanliness is not your biggest concern then the price is great for New York.",30
32876011,"It was the worst experience ever. The host wasn't there so her friend let us check-in. It was fine but we didn't get any information about the house. And the worse thing is her flatmate. When we made a reservation, the host said she's rarely at home. But from the first day she brought her friends. Even in the first day, they had a party until late at night. They didn't care about us at all and there's no soundproof so we couldn't sleep after 8 hours flight even they made fun of us. And we've check the rule and it said ""no party/event"". Is this only for guests? I understand it is her house as well but there was not respect for the guest at all. About the cleanliness, it was terrible. I have no idea that was the just way they live but after party they didn't clean up for 3 days so we couldn't use the kitchen even the sink and it was stinky. The bathroom was also dirty, there was a chunk of hair on the bath tub and floor. The bin was full and it didn't empty during our stay. Also we found cockroach in the bathroom. The location was good but except that there's no reason to pay this amount of money and this room shouldn't be posted.",30
32896994,Juice's place is very simple but is well located to manhattan with buses and trains accessible. However his place was quite messy and there were pieces of mice fesses in our room. The building in general is extremely hot leaving the apartment uncomfortably hot and suspetible to bugs. Juice however was very accomodating and kind. Thank you.,40
32917917,Not real place. I booked the person was unresponsive. I booked but never received an address. They picked up after I called for hours and was supposed to have checked in 7 hours prior. She had a thick accent and said she’s never heard or Airbnb. Ended up on the phone with Airbnb for 5 literal hours all to find out this listing is fake! A massive scam and would advise don’t even put myself through it!,20
32983723,You basically get what you pay for.  It was a live and learn experience.,40
33226027,The host canceled this reservation 2 days before arrival. This is an automated posting.,40
33226027,"He didn't mention there is a dog in the place, which when I got there it started barking and didn't stop, I had to leave the building for two hours and waiting maybe he stops it. 
I dropped my stuff and locked the door by the deadbolt and when I came back none of the keys openned the door! I text and call him and he said there is no key for the room! So he was going to call the locksmith but after two hours he said he was calling different locksmiths to get a better price and finally the roomate opened the lock by a pice of card.
The whole period of time I stayed there I didn't have a key for the room. The last night I came and I found the towels and the pillow are gone! Following morning he said it it was him that took them! No more comments!",40
33227584,"While the hosts were responsive, they did not provide blankets, and instead laid out a small tablecloth on the king-sized bed instead. We were expecting a communal bathroom, but were not given towels, and the bathroom was dirty. The bathroom is also disconnected from the room, and you have to use keys to get to it. Overall, it felt as though we were staying in a college dorm. The room was also missing blinds on an entire window, which made sleeping in nearly impossible. I would not stay here again at this price point.",40
33273813,The host canceled this reservation the day before arrival. This is an automated posting.,20
33273813,Cancelled one hour before stay.,20
33427418,Tyler is a very nice guy but this place isn't safe he needs to get it together before he gets any more guest. I won't be back ever.,40
33621828,Expect to pay additional Tax at the reception on top of your Booking before being given your room key and dont expect a receipt,20
33621828,"Unfortunately this must be my worst AirBnB experience to date. My reservation of a luxurious room with two double beds was never processed, although was then found in the system at check-in. Instead of the booked and paid room we were given two single rooms in the basement of the Hotel - which were absolutely not clean (used bathroom, stained sheets), had no direct light etc. - despite that we were asked for a ""security deposit"" on our credit card - in case we break something. Unfortunately, nothing like the advertisement or pictures. Basically a bad hostel in a fantastic location of the LES.",20
33929682,"The location is great, but not sure it's the best place for someone needing an apartment for an extended period of time as storage space was lacking / occupied with the host's personal items + clothing. I also had issues with my mail, including it being opened and returned without my knowledge.",40
33999088,"Jean Paul is very reliable with communicating and makes the check-in/out process very easy. I don't think he had enough time to clean before my stay, as it was a bit messy and in need of fresh linens.",40
34206709,"This place was a rip off. On top of getting charged a hotel fee upon arrival the room was small and dirty. The window unit made  horrible noises and the the toilet overflowed sewage all over the floor in the bathroom. Although the staff was very polite, this place was not worth the price. The room on airbnb is listed as $140 a night plus cleaning and service fee. For two nights I ended up paying $450.85. Had I known that initially I would have chose a place in a better neighborhood that had charm.",30
34206709,"This posting is NOT a real Airbnb location, it is a cheap motel masquerading as an Airbnb listing. The additional fees not included in the initial listed price amount to ~$100 per night. The description and pictures are misleading and I’m surprised Airbnb hasn’t cracked down on this. The hotel room itself is small and the room is dirty, marker/pen marks on the walls, disturbing smell throughout and in the bathroom, and nonstop noise because the owner is too cheap to soundproof the location. Imagine a $500 apartment in a noisy part of New York City and then you’re getting charged $200 a night and that about sums up this location. For $200 you could go to almost any respectable hotel, don’t go to this fraud.",30
34256176,Booked this space for 2 colleagues who immediately left and checked in to a hotel using their own money as they were so appalled by the apartment. Currently filed a complaint with Airbnb after first trying to get a refund from host who did not agree with my guests' assessment of his apartment.,20
34442975,"Nous avions loué l’appartement en urgence car nous venions d’arriver sur NYC..
Le logement n’a pas de porte et se trouve dans un sous-sol, il n’y pas d’aération .
Les draps étaient tachés, la chambre désordonnée, nous avons dû annuler et quitter les lieux au plus vite.
C’est dommage car c’est un gentil garçon ..",20
34483433,"If you want to stay in the hotel and feel what is was like to stay in the time period of Jackie O 
Than this is your place. Dated 
tired and old. The only thing it has is location but that’s it. 
Elevators were crap and 2 were always broken. And they are transparent in their pricing if you use Air BNB Expect 28 percent more in crazy taxes. 
Like the Up charge tax. 

Maybe good for school kids I’m away games but otherwise Crap.",40
34483439,"Be sure to read the fine print before staying at this property.  Check for extras convenience fees and taxes in the house rules instead of the total.  
Completely UNDERHANDED and DECEITFUL.
What I thought was going to be a $225.00 flat rate suddenly turned into $300.00.
I didnt get this info about the extra fees and taxes until i got a message from host(hotel) a few days before I was due to stay there, way after I could cancel without incurring penalty fees with Airbnb.
I contacted Airbnb to report that the extra fees were not properly listed in the Total cost area of the listing.  
Airbnb reply was basically we're sorry this upset you but you should have read the House Rules portion of the listing to see all of those fees before you actually booked the room.  Thanks for using Airbnb.",20
34483443,They give you a shitty floor and room where the carpet is coming up and charge you for parking as well as a tax. Their description is fucking misleading.,40
34487247,"CUIDAD (Phone number hidden by Airbnb) CON LOS TAXAS Y CARGOS ESCONDIDOS PUEDEN LLEVARSE UNA SORPRESA AL CHECK IN Y SOBRE AIR BNB NO SE DIGA CON SU “FALSE ADVERTISING”
LOS CUARTOS NO SON LOS DE LAS FOTOS",20
34489727,"I don’t even know where to start! But I will say this the location is great right in the heart of Time Square! Upon arriving I had to wait 15 after check in to go to my room, even though I arrived 4 hours after my check in time! I had a junior suite which was very spacious, everything in the room was outdated, my room had a balcony which I loved ❤️ but the balcony had 2 big Puddles of water & it had not rained, AC system did not work, mind you I was there for 3 nights, Courtney was very helpful tho, she sent me up to box fans ‍♀️but they helped  the shower drain was clog or something because when taking a shower the water would pool at your feet, & I mean get very high & then take 15mins to drain out! I will say the staff was very helpful Ana (the host) & Courtney was the best",40
34490375,"This was the worst experience we have ever had. Pictures that where posted on the website were nothing like the rooms they have. When we arrived they said the room we booked was not available. They gave us a room that was terrible and offered us a $45 dollar a night discount. We had to find alternate accommodations elsewhere the night we arrived,and never did stay, as the room they gave us was unacceptable. The host was not helpful at all and asked if we could give them a day or two to fix this. We only planned on being in the city for 4 days.",20
34639138,Awful,50
34639138,This apartment was really nice and it's cool to meet new people with the constant cycle of guests. Also located 10 minutes in either direction from major train lines,50
34650966,"The place is in a shady neighborhood. I felt fairly unsafe while walking right outside the building. The bathroom is shared by 4 people. The cleaning lady comes once a week and the rest of the time, you are expected to clean. The elevator was not working for the greater half of my stay so I had to climb 4 sets of stairs every day. The room is closet-sized and you need to buy your own essentials. There are rats in the basement laundry room. Going in I knew a few of these things but some I wasn't given true information on. That said, this is NYC and for a longer stay, this was a typical NYC experience. Make of that what you will.",20
34670157,"This place only has one bathroom and there is more then 6 people live in there.  

This share room said is looking for girls, but actually they put a man share this room with you. 

Host is a very rigid person. They don't even allow you put your luggage in the house because it is not check in time. Also he won't help you anything or don't previed any information that can help you.",30
34670157,"My sheets were covered in drool or God knows what. The description says “female” roommate. First he said I’d get a male roommate. (How?) 
Under the beds were super dusty and had trash. The bathroom sit couldn’t stay clean...",30
34810330,"GOOD : 

+ good location near from the subway
+ quite neighborhood (but there are landed plane : 1 per min at 7am and 10pm)
+ big share living room and big TV 
+ other roommate are very nice


BAD :

-if you want air conditional you have to pay 100$.
- very DARTY, the girl who is in charge of cleaning don’t do it well. At the chek in it was darty. (Hair on the floor, paper under my bed, impossible to open window without have mold on my hands...) 
After she never wash the floor (I stayed 1 month), she just sweep it. The kitchen is use by 8 person so it is often darty. The girl just wash sink 1 a week.
- bad reactivity of the host. It’s a kind of society who is in charge of the airbnb I think so you just can talk to him by the apps. I told him that it was darty and he don’t wash the floor. He took 2 weeks to change a very darty shower curtain. He doesn’t want to give kitchen dust so I can’t dry my dishes. He gave a bath mat after I ask.
After 2 weeks I send him another message and he answer me that it was my fault and I have to wash the floor... even if 8 persons use the kitchen...
- there are just 1 glass or plate so you can’t eat at the same time that the other roommate. 
- there is no storage unit in the bedroom 
- the bin are just in front of the window and there are raccoon which make noise when they try to eat it.


It’s a bad  place but that need more maintenance and I think the host need to be more responsif.

If you want proof about what I’m saying I have video and fotos.",40
34946870,Horrible experience.  Didn't cancel my reservation until 3 hours after I was suppose to check in.  Wouldn't respond.  Changed my whole outlook on Airbnb.  Left me hanging and scrambling for lodging.  This host should not rent and if they are allowed to one should not use Airbnb.,20
35000795,"I usually giggle at the long, disgruntled, guest reviews on Airbnb... And now I'm posting one...

We stayed in Neh's place for a family weekend (my sister, my 70yr old mom and her partner). The location is fantastic--close to lots of great stuff and lots of life on the street. And the actual space is huge and beautiful with lots of potential. Unfortunately it was. Extremely disappointing...

The entire apartment seemed like it had never been cleaned. On the day if check-in (weeks after booking) it was finally disclosed to me that this is typically not a home but an office/work space. Neh called me and asked me that we tell anyone that asks that we are ""with the company"" and not mention Airbnb. Which isn't the strangest thing but it really made my elderly mother uncomfortable; like we were doing something illegal... 

As the space is not used as a home, it was in the condition of a space that isn't loved by anyone. Nothing was really clean except the brand new towels and sheets. We didn't have enough towels (the left us 2 sets and we booked for 4 people) and only fitted sheets were on the bed so we had to use the comforter directly... Which isn't the cleanest (Website hidden by Airbnb) one washes comforters after every use... 

Some of the windows had curtains but many did not, so privacy was a bit of a concern. The curtains that were there were filthy and the actual window sills were also filthy and rotting away from years of leaks. Any repairs done to them were quick and incomplete. Some of the windows didn't open and others didn't close; none of them had screens so the ones that were open when we got there stayed open and invited any bugs or critters that could scale the wall it fly in. 

The bathroom was very dirty. Empty bottles of Drano and soap pumps and a toilet brush, someone else's toiletries. Used toothpaste tube, and an empty flower pot were all strewn across the large window sill and made me feel like I was in a public bathroom. The shower was dirty and there was what looked like a rabbit poop (so probably rat poop) on the shower floor. The window curtain used to be white but is now grey, and the shower curtain was clean but other people's loofas were left in there. 

The description didn't mention anything about being on top of the bar, which is a huge oversight (probably intentional) because the music is pumping there until 4am. In fact, Neh asked us to make sure we keep the noise down after 9:30... Which is ridiculous--the bar was much louder than any noise we could make. The main bedroom is directly above that bar and it was impossible to sleep. The bedroom with bunk beds on the upper floor was better for the noise but I can't ask my 70yr old mom and her heavier-set partner to use the bunk beds. 

On the first night, when we got in from our day in the city just before midnight, we had no hot water. They refused to do anything about it the same night, stating they wouldn't be able to find someone to come in at that time, and said they will send someone over the next day. I'm a landlord in Montreal.. I know I can get someone to come in any day at any time if I need to so I thought this was a really poor response and terrible customer service. 

Neh told us someone would be in he next day, and when I mentioned that we planned to get an early start to the day, so we need showers early, she suggested we don't have to wait because they have a key to get in... But that wasn't our concern; we needed showers. We spent a hot day in a dirty city and skipping that shower would mean 48 hours if city grime... So we took cold showers... Including my tiny 70yr old mother...

They found out the next day that the hot water tank is shared with the bar downstairs so when they do their dishes (basically all night long) it empties the rank and never really has time to fill and warm up until the next morning. This is pretty unacceptable. Hot showers are the bare minimum when you're hosting guests... This makes me think we were their fita guests and their guinea pigs....

Overall I was very disappointed. I would never use this Airbnb again, stay at any of the hosts properties in the future, or recommend them to anyone. I think that a different crowd (maybe younger, maybe 30 is too old to tolerate these conditions) would be fine here, but it really needs to be advertised with more honesty, disclosing that it isn't a home and it is over a loud bar.

The positives: huge space, great location close to lots of life and public transportation, amazing vegan resto close by, free street parking (and safe--didnt even think of my car during those 3 days and 2 nights).",50
35000795,"I had a fun time in NY. The place was way larger than I originally imagined and it was in a fun location for us. The AC broke on the first night, which was EXTREMELY unfortunate—it was hard to sleep at night. But outside of that, thank you!",50
35082227,"Trash. The place was in total disarray. Bed not made, place was dirty, dirty bathroom, no door knobs on inside of room. Host never reached out to say she wasn’t going to be there; instead she had a male open up the property while they argued over the phone. Called host twice, never responded. 
Do not stay here. I felt totally unsafe & afraid.",30
35082227,Only if you desperate.,30
35160490,"The listing mentioned it's a studio or 1 bedroom. In reality, the host just put a mattress and partner in the living room. When I booked the room there were no photos of the partitioner. The guests will be living in a common space with zero privacy. It was not mentioned any where in the advertisement that the guest will be staying in the living room.  The host is trying to post the living room as a separate bedroom or studio which is completely false and fraudulent. 
After a long travel, we reached her place only to find out that we have been tricked!  It was a horrible experience. I had to cancel my reservation and find a new Airbnb. 

Overall I stayed there for like 10 minutes and gave the host $184 for her fraudulent post. I hope Airbnb will take more steps to make sure the hosts provide accurate details of the listed room.",20
35172393,The neighborhood is bad. The people will harass you. The check in is late. She locked my friend and I out and it took her several hours to respond. Don’t stay here!!!,20
35226357,Arlene doesn’t have a place and she she is not associated with Airbnb.,20
35290565,Noah doesn’t live here any more. Do not rent this listing. I found out 15 minutes before check-in time that I couldn’t stay here and it was a disaster.,20
35451637,"Worst AirBnB experience I’ve ever had. I originally selected one location; however, the property management company Outpost Club, notified me that the location I selected was unavailable for the days I selected for purchase on AirBnB. 

They notified me that they would have to postpone my move-in day and put me at another residence, which was not cleaned prior to my arrival. The room was not similar in terms of the quality of the residences I selected on AirBnB. Specially, the room was extremely dusty with balls of collected dust on the window seals, under the bed and on the floor, and the window was covered with sheets of white paper. Additionally, the window seal was broken so it the noisy street prevented me from sleeping. They did not already change the bedding from the previous guest. All they did was give me a bag of new sheets to change myself without providing me with a clean blanket (Which I had to go walk to the laundry mat to wash myself). The bathroom was very hairy and cleaned only once throughout my 4 1/2 week stay even though 4 individuals stayed there. They also initially refused to give me a refund since they pushed back my first day even though I already paid for it. 

If I was aware of AirBnB’s policy, I would have filed my complaint regarding the room for full reimbursement and selected a new residence, but did not read the policy until the 24 hour period had passed. 

It was a terrible experience.",20
35537732,The place was nice for the place only issue was the lady lying about us having private balcony the room doesn’t have one.,40
35713354,"DO NOT BOOK THIS HOTEL ON Airbnb!! If you call the hotel directly the rates are A LOT cheaper. Please read this review prior to booking. This was my first time in NYC I was trying to get a really nice place. My  cousin and aunt were staying with me. My aunt is currently a Cancer patient and I was trying to do something nice for her in the city. The add on Airbnb was mis leading. The room isn’t as nice, the view from the window is anything like the picture in the add! One of the cabinets in the room wasn’t working properly. The room smelled like mold. These are just a few reasons not to book this room. 

Whoever the host is for this add posted the price for $666 a night. I stayed two nights and paid around $1300. Anticipating to stay in a VERY nice place for that price. When I called the hotel to confirm my reservation the day prior to checking in, the hotel told me the rates for the nights I’m staying are $281... Airbnb charged me $666!! That’s a HUGE up charge! 

On the Airbnb add is says the host is Park central hotel. Once I found out how much they were ripping me off I tried to contact the host to cancel the reservation, no one would respond to messages and when you would call the number on the add, no one would answer! Finally I sat down and let the phone ring for 25 minutes, someone picked up and said they’re a travel agency in MEXICO!! They advised me if I had any discrepancy I had to call Airbnb, I call Airbnb and they tell me I need to contact the host! I call the hotel for help but they can’t help me and tell me to contact Airbnb.. I’ve made soooo many attempts for assistance from the host in MEXICO! And have received none!This is definitely a scam! Plus when I checked out of the hotel they charged me an additional $262.50 due to fees and taxes. This was not disclosed as additional fees on the Airbnb add! This was a total rip off and a scam. Please don’t make the same mistake I did.. contact this hotel directly to book if you want to stay there.",20
35740307,Host never responded did not give any clear directions for check in hours prior and after I said I was going to arrive still heard nothing from the host would not recommend ever,20
35743508,Less than an hour into my stay I requested a reservation alteration and booked somewhere else....,40
35745881,"Unfortunately had a very unpleasant experience. The room and bathroom are relatively clean but the behavior of the host was completely unacceptable. In addition to being unfriendly and arbitrary on multiple occasions, she accused me of things that I did not do. Throughout my stay, she created a hostile environment where I felt micromanaged and unwelcomed. To top it off, as I left, she immediately went into the bedroom and pulled off the bed sheets and accused me of making a stain on the mattress. Given that I did not pull off the sheets during the entire stay and the fact she immediately went for the bed when she entered the room, leads me to believe there is suspicious behavior. Throughout my multiple Airbnb stays, I have always shown respect, friendliness and cleanliness towards my hosts, so it was very hurtful and shocking for this person to act in such a manner.",40
35776956,"Bad experience in the end .
Don't book it guys
The building doesn't allow Airbnb.i came to know at end of the stay.room was ok not very great , it turned out to be a living room with a curtain next to the kitchen .but I had to clean it after checking in 
It's illegal to put any room in the building on airbnb 
The leasing office only allows long term.stays
Airbnb should investigate into such matters first so that innocent people who book through airbnb can know",40
35841083,Falta de seriedad y respeto una reserva no se cancela a las 2 de la mañana,50
35841083,It was comfortable and cozy apartment located near LaGuardia Airport. Marie is very nice and treat us very well. You could find various food just walk down to the street. Parking is a bit headache like any other area in NYC. But you should able to find a spot in the street if you have some patient.,50
35841083,The host canceled this reservation 2 days before arrival. This is an automated posting.,50
36131877,"Don't go, could be a sort of fraud !",20
36138789,"The apt building does not allow air bnb. After the host accepted my payment, I got a call from the original owner stating that her building does not allow air bnb. I was upset because why would someone accept my payment without being fully honest. I was questioned on various days from the building staff and had to wait outside on my third day because they were suspicious of me. I lost a lot of money in this apartment and will never do Air Bnb again. The only good thing is that the building itself is accommodating with gym, laundry and rooftop deck. However the apt had a really odd smell that made me lose my appetite. The kitchen was always messy due to the roommate I stayed with and there was always hair everywhere. If you are female, it's uncomfortable leaving at night because it's not in the best neighborhood. I will never do air bnb again because the hosts are never honest. It's just a quick cash scam. I wish to not be contacted any further from air bnb after this post or the host. Thank you.",40
36423488,"This was one of the worst Airbnb experiences I've ever had. 

First, the apartment address listed on this Airbnb site is not the same as the actual apartment location. 

Second, it is not furnished like the pictures. A kitchen table was there but that’s it. 

Third, it's right above a club that was operational 7 days a week. They closed around 11 or 12 every night. 

Last, and most disturbingly, is the roach infestation in the kitchen which I learned of a week in. It was horrid. I reached out to the host and they were extremely unresponsive. I had to follow up several times to get any response. 

Avoid this place at all cost.",40
36444527,"Very rude customer service, very intimidating i would say if we asked something their response was aggressive definitely would not suggest someone to stay there unless its ur last option the area is pretty trash not worth the price for a room and definitely no nice bars around",40
36520275,"Carlos was very friendly and communicative. I felt like the place could be a lot cleaner/it was wicked hot for whatever reason. Also, maybe include guest toiletry items. Other than that, it was great and I love the art in his place.",50
36520275,"metro lejos del lugar, hartos market y restoranes cerca. Edificio antiguo en mal estado y sucio. ediondo. Sin útiles completos  para cocinar. Departamento desaseado, Ediondo  y caluroso. Dueño ni siquiera barrió para recibirnos, todas sus cosas en casa. Sin lavadora, sin útiles de cocina. Sabanas de cama sucias.",50
36589562,We heard serious noise from outside everyday. It is no soundproof house. Other things are not bad.,40
36600565,"Not as expected, I will not stay here again.",20
36635518,"This was the worst air B and B experience I ever had and I will never book a shared stay again. Jill made me feel uncomfortable and unwelcome the moment I moved in. I’ll start with saying that she was completely unprepared to host an air B and B guest. The kitchen was a mess. There was always a pile of dishes in the sink for days and sometimes they’d grow mold. I’d have to wash her moldy dishes just so I could use silverware.   The bathroom smelled like mildew and Jill never told me the basics such as where to throw out the trash and where I could do laundry, even though I asked her both of these things via text. After I stayed for less than a week, Jill asked me to provide toiletries for her- soap and toilet paper. (I thought this was included after paying a daily fee). I’m more than happy to buy toiletries for an extended stay, but it was incredibly rude in the manor that she asked me after barely living at her place for 5 days. 

Before I moved, I asked her about her guest policy and she agreed that I could have occasional guests. For context, I’m a responsible working  adult, and by guests I mean my younger brother who would only be occupying the room I was paying a lot of money to stay in for a few days while I was also there. She constantly changed her mind about the guest policy and said she felt uncomfortable with men in the house (understandable, but don’t change your policy after I already discussed this with you, payed and moved in). She asked me more than once during my stay if I was sneaking people into the apartment. This was INCREDIBLY offensive because it was something I’d never do. I was rarely in the apartment to begin with, unless I was sleeping and always made sure to be as quiet as possible. 

The bedroom was clean but if you want a kitchen that doesn’t have mold everywhere and supplied toiletries this is not the air B and B for you.",20
36665339,Yes this place is $35 a night but you’d expect basic stuff like heat in the winter and cleanliness. The bathroom and my room had roaches. When I first arrived (late night) I thought the bedsheets had stains but were washed. The next morning when I washed them it turned out that they were just soiled and not washed. Then there was no heat one night when the temp went from 65 to 45. It just never came on. I told her and her response was to tell me to contact some other person was responsible for the heat. She new I was staying there with my 1 year old. She knew the temp was going to drop and just never contacted anyone to turn on the heat. My daughter and I had to sleep in the cold. I asked her to contact the person herself since she is the owner/ proprietor. I don’t know if she did. I tried and the “heat person” never answered me. I asked for a space heater when she told me the heat wouldn’t be fixed for two days and she never answered that. Then she told the old lady stay was living there to turn in the oven to heat up the place. The bathroom was backing up when you shower and someone left their wig drying in it. The old lady living there was  friendly and kind but on the last day I realized that she might not be all together since she peed herself (the inner legs of her pants were wet) and she acted like nothing happened. She went on for hours with the wet peed in pants. All together it wasn’t a nice experience. Stay at your own risk.,50
36665339,"Everything was perfect, the communication was excellent, is a quiet place, is close to the C and 3 metro lines a little far from Manhattan but that's not much problem, just only thing with some beetles on bathroom.",50
37147093,"As prior reviews mentioned, you hear very loud noises from outside. I've always lived in big cities so I'm used to street noise, but this was far from bearable (even wearing earplugs). There is a construction going on right across the street with loud noises and bright lights 24/7, and the apt is not sound proof at all, plus the blinders were broken so you'd get a lot of light coming in at night. Also, the place looked as it hasn't been cleaned in months.",20
37348171,"El apartamento tiene buena ubicación en cuanto al acceso a transporte, comida y grocery stores. La habitación es cómoda y tiene buen espacio. Cuenta con flexibilidad para que se facilite el ingreso y la salida del apartamento (chek in y check out), según las reservaciones que tengan. La comunicación con los anfitriones es fácil. Sin embargo, al edificio le falta limpieza y mantenimiento. La habitación no cuenta con posibilidad de bloquear la puerta con seguro desde adentro. Tienen problemas eléctricos por lo que en ocasiones no hay iluminación, wifi, calefacción, etc. La sala no es zona común, pues es utilizada para hospedar otros huéspedes. La limpieza del baño podría mejorar considerablemente.",40
37421935,"Although Yasmeen's place was great, and in a great location, there were some issues with communication on her part. However, the place itself is amazing.",40
37421935,Horrible experience. Couldn’t contact the host at all. Was standing in front of the building for 3 hours and couldn’t reach out the host. Don’t even have a room number provided. Had to contact the customer service center to figure something out. It ends up canceled and i had to rebook everything in the last minute and wayyyy more expensive to pay. DO NOT DEAL WITH THIS HOST IF YOU DON’T WANT TO BE HOMELESS. THIS SHIT RUINED MY TRIP SO BAD.,40
37423816,BEWARE!!! BEWARE!!! BEWARE!!! If at all possible DO NOT BOOK this place. The host is extremely petty and is very strange. He was NOT mean or nasty just petty. He ran a scam on me claiming that i spilled some type of liquid on his sheet (which I did not) and is asking for $60 extra from me........WOW! Now who needs $60 for sheets? Were they silk or made of some fine material? NO! He also monitored if I recycled or not YES he even sent me pics of garbage trying to claim I did not recycle. When I 1st arrived I put trash in the garbage in the kitchen and when I awoke he took the trash out and put it on the counter (rather the throwing it away). It sat there for 2 or 3 days so i said you know what let me throw this away. Now keep in mind when I arrived there was no instructions about recycling. VERY PETTY.  As I said previously he is NOT mean or nasty just childishly petty. His place is also not in the safest part of town either and he leaves the windows and doors unlocked leaving me to sleep with a knife in my bed. The place is not well kept either lots of work need to be done. So it's your choice if you want to take that chance. But if I were you I would stay away  from this place and this very STRANGE man.,30
